time 	 p1 	 p2 	 dp1590029288.508018 	 -0.020663 	 -0.035850 	 -0.015186
1590029288.518372 	 -0.016929 	 -0.035850 	 -0.018921
1590029288.526413 	 -0.045559 	 -0.036098 	 0.009460
1590029288.535377 	 -0.045559 	 -0.028630 	 0.016929
1590029288.544973 	 -0.052530 	 -0.028630 	 0.023900
1590029288.555834 	 -0.054770 	 -0.032364 	 0.022406
1590029288.568450 	 -0.009211 	 -0.032862 	 -0.023651
1590029288.578763 	 -0.007718 	 -0.036596 	 -0.028879
1590029288.588574 	 -0.007718 	 -0.041575 	 -0.033858
1590029288.595245 	 -0.013444 	 -0.041575 	 -0.028132
1590029288.604202 	 -0.013444 	 -0.035601 	 -0.022157
1590029288.612377 	 -0.007220 	 -0.035601 	 -0.028381
1590029288.619722 	 -0.010456 	 -0.029626 	 -0.019170
1590029288.626576 	 -0.010456 	 -0.029626 	 -0.019170
1590029288.635090 	 -0.025891 	 -0.016929 	 0.008962
1590029288.643111 	 -0.025891 	 -0.018423 	 0.007469
1590029288.650153 	 -0.007469 	 -0.018423 	 -0.010954
1590029288.656920 	 -0.007469 	 -0.040829 	 -0.033360
1590029288.663692 	 -0.000498 	 -0.040829 	 -0.040331
1590029288.757401 	 -0.031368 	 -0.027634 	 0.003734
1590029288.764704 	 -0.031368 	 -0.018672 	 0.012697
1590029288.771804 	 -0.030373 	 -0.018672 	 0.011701
1590029288.778618 	 -0.030373 	 -0.017178 	 0.013195
1590029288.841506 	 -0.008962 	 -0.033858 	 -0.024896
1590029288.853942 	 -0.002490 	 -0.048048 	 -0.045559
1590029288.866629 	 -0.019667 	 0.002739 	 0.022406
1590029288.873753 	 -0.008962 	 -0.022655 	 -0.013693
1590029288.880635 	 -0.008962 	 -0.022655 	 -0.013693
1590029288.887377 	 -0.015186 	 -0.043069 	 -0.027883
1590029288.894091 	 -0.015186 	 -0.043069 	 -0.027883
1590029288.903487 	 -0.033858 	 -0.040829 	 -0.006971
1590029288.959940 	 -0.023402 	 -0.042322 	 -0.018921
1590029288.978225 	 -0.018423 	 -0.037343 	 -0.018921
1590029288.991393 	 -0.029626 	 -0.043069 	 -0.013444
1590029288.998419 	 -0.012697 	 -0.031866 	 -0.019170
1590029289.058657 	 -0.016431 	 -0.032115 	 -0.015684
1590029289.077270 	 -0.026140 	 -0.033858 	 -0.007718
1590029289.093667 	 -0.021410 	 -0.033609 	 -0.012199
