time 	 p1 	 p2 	 dp1590028840.972871 	 0.249702 	 0.229288 	 -0.020414
1590028840.984204 	 0.251445 	 0.228292 	 -0.023153
1590028840.991865 	 0.251445 	 0.214599 	 -0.036845
1590028840.999566 	 0.258166 	 0.214599 	 -0.043567
1590028841.009538 	 0.235263 	 0.211114 	 -0.024149
1590028841.018219 	 0.235263 	 0.194683 	 -0.040580
1590028841.027147 	 0.241237 	 0.194683 	 -0.046555
1590028841.036872 	 0.259162 	 0.193189 	 -0.065973
1590028841.043905 	 0.259162 	 0.193189 	 -0.065973
1590028841.051245 	 0.246217 	 0.189206 	 -0.057011
1590028841.060655 	 0.246217 	 0.211861 	 -0.034356
1590028841.068639 	 0.246466 	 0.211861 	 -0.034605
1590028841.076960 	 0.227794 	 0.203645 	 -0.024149
1590028841.084347 	 0.227794 	 0.203645 	 -0.024149
1590028841.093203 	 0.207131 	 0.168294 	 -0.038837
1590028841.100443 	 0.207131 	 0.142900 	 -0.064230
1590028841.107952 	 0.194185 	 0.142900 	 -0.051285
1590028841.114939 	 0.194185 	 0.156095 	 -0.038090
1590028841.121770 	 0.172028 	 0.156095 	 -0.015933
1590028841.216101 	 0.174518 	 0.126967 	 -0.047550
1590028841.223488 	 0.175015 	 0.114270 	 -0.060745
1590028841.230617 	 0.175015 	 0.114270 	 -0.060745
1590028841.237621 	 0.226300 	 0.172277 	 -0.054023
1590028841.298495 	 0.200409 	 0.151365 	 -0.049044
1590028841.311514 	 0.197172 	 0.148377 	 -0.048795
1590028841.323459 	 0.202400 	 0.146635 	 -0.055766
1590028841.330612 	 0.185472 	 0.141406 	 -0.044065
1590028841.337541 	 0.185472 	 0.141406 	 -0.044065
1590028841.344365 	 0.174269 	 0.134934 	 -0.039335
1590028841.351304 	 0.174269 	 0.134934 	 -0.039335
1590028841.360987 	 0.204641 	 0.146635 	 -0.058007
1590028841.403096 	 0.192442 	 0.153854 	 -0.038588
1590028841.436397 	 0.173771 	 0.133191 	 -0.040580
1590028841.449802 	 0.170783 	 0.147630 	 -0.023153
1590028841.463179 	 0.181488 	 0.157091 	 -0.024398
1590028841.470441 	 0.181488 	 0.157091 	 -0.024398
1590028841.547506 	 0.177007 	 0.155846 	 -0.021161
1590028841.562190 	 0.170036 	 0.138419 	 -0.031617
1590028841.579994 	 0.171530 	 0.147630 	 -0.023900
1590028841.588988 	 0.167547 	 0.134187 	 -0.033360
1590028841.596640 	 0.167547 	 0.132693 	 -0.034854
1590028841.674072 	 0.201405 	 0.140411 	 -0.060994
1590028841.688087 	 0.216840 	 0.149124 	 -0.067716
1590028841.707815 	 0.235014 	 0.228043 	 -0.006971
1590028841.715091 	 0.235014 	 0.228043 	 -0.006971
1590028841.722092 	 0.256922 	 0.254930 	 -0.001992
1590028841.797412 	 0.278332 	 0.256922 	 -0.021410
1590028841.817531 	 0.243229 	 0.208624 	 -0.034605
1590028841.831337 	 0.238250 	 0.191197 	 -0.047053
1590028841.838593 	 0.236258 	 0.191197 	 -0.045061
1590028841.845643 	 0.236258 	 0.180492 	 -0.055766
1590028841.924958 	 0.251196 	 0.213106 	 -0.038090
1590028841.938580 	 0.261652 	 0.200160 	 -0.061492
1590028841.952340 	 0.254432 	 0.184725 	 -0.069707
1590028841.959750 	 0.252440 	 0.184725 	 -0.067716
1590028841.966716 	 0.252440 	 0.211612 	 -0.040829
1590028842.048374 	 0.308953 	 0.291028 	 -0.017925
1590028842.062897 	 0.316422 	 0.295510 	 -0.020912
1590028842.076656 	 0.318662 	 0.287294 	 -0.031368
1590028842.083947 	 0.301734 	 0.283311 	 -0.018423
1590028842.091024 	 0.301734 	 0.283311 	 -0.018423
1590028842.168730 	 0.338081 	 0.301485 	 -0.036596
1590028842.182406 	 0.337334 	 0.310696 	 -0.026638
1590028842.196264 	 0.369947 	 0.309949 	 -0.059998
1590028842.203353 	 0.362728 	 0.307211 	 -0.055517
1590028842.210587 	 0.362728 	 0.307211 	 -0.055517
1590028842.291380 	 0.312688 	 0.311194 	 -0.001494
1590028842.305095 	 0.349782 	 0.329368 	 -0.020414
1590028842.319358 	 0.349782 	 0.298497 	 -0.051285
1590028842.326535 	 0.357748 	 0.329865 	 -0.027883
1590028842.352551 	 0.395839 	 0.342811 	 -0.053027
1590028842.407170 	 0.380901 	 0.360736 	 -0.020165
1590028842.428050 	 0.426211 	 0.370943 	 -0.055268
1590028842.435417 	 0.426211 	 0.348786 	 -0.077425
1590028842.442578 	 0.422477 	 0.348786 	 -0.073691
1590028842.536656 	 0.413514 	 0.357251 	 -0.056264
1590028842.553329 	 0.384636 	 0.310447 	 -0.074189
1590028842.569414 	 0.373433 	 0.323144 	 -0.050289
1590028842.580421 	 0.370943 	 0.334098 	 -0.036845
1590028842.588290 	 0.391357 	 0.334098 	 -0.057260
1590028842.596917 	 0.391357 	 0.377167 	 -0.014190
1590028842.672164 	 0.352022 	 0.310945 	 -0.041078
1590028842.693418 	 0.359491 	 0.339575 	 -0.019916
1590028842.707811 	 0.385134 	 0.345301 	 -0.039833
1590028842.715312 	 0.385134 	 0.356006 	 -0.029128
1590028842.722393 	 0.366960 	 0.356006 	 -0.010954
1590028842.793532 	 0.274348 	 0.205388 	 -0.068961
1590028842.814921 	 0.302231 	 0.224060 	 -0.078172
1590028842.829485 	 0.282066 	 0.227047 	 -0.055019
1590028842.836963 	 0.282066 	 0.213603 	 -0.068463
1590028842.843994 	 0.272108 	 0.213603 	 -0.058504
1590028842.922644 	 0.279826 	 0.218583 	 -0.061243
1590028842.937427 	 0.279079 	 0.206384 	 -0.072695
1590028842.952181 	 0.272108 	 0.199911 	 -0.072197
1590028842.959662 	 0.272108 	 0.220823 	 -0.051285
1590028842.966723 	 0.292771 	 0.220823 	 -0.071948
1590028843.045434 	 0.257917 	 0.228790 	 -0.029128
1590028843.060213 	 0.268871 	 0.226051 	 -0.042820
1590028843.074406 	 0.292522 	 0.243727 	 -0.048795
1590028843.081733 	 0.292522 	 0.245968 	 -0.046555
1590028843.088941 	 0.278332 	 0.245968 	 -0.032364
1590028843.169091 	 0.273353 	 0.230283 	 -0.043069
1590028843.183832 	 0.282066 	 0.253436 	 -0.028630
1590028843.198350 	 0.287792 	 0.264141 	 -0.023651
1590028843.205677 	 0.289037 	 0.264141 	 -0.024896
1590028843.212938 	 0.289037 	 0.246963 	 -0.042073
1590028843.294523 	 0.292522 	 0.251943 	 -0.040580
1590028843.309985 	 0.283311 	 0.252689 	 -0.030621
1590028843.324313 	 0.287045 	 0.237005 	 -0.050040
1590028843.331793 	 0.287045 	 0.249702 	 -0.037343
1590028843.339265 	 0.293020 	 0.249702 	 -0.043318
1590028843.421037 	 0.316671 	 0.252689 	 -0.063981
1590028843.436150 	 0.316422 	 0.242980 	 -0.073442
1590028843.450707 	 0.309700 	 0.284805 	 -0.024896
1590028843.457980 	 0.304472 	 0.255677 	 -0.048795
1590028843.465103 	 0.304472 	 0.255677 	 -0.048795
1590028843.553322 	 0.328870 	 0.287045 	 -0.041824
1590028843.570378 	 0.326380 	 0.288788 	 -0.037592
1590028843.589678 	 0.318662 	 0.265884 	 -0.052778
1590028843.598385 	 0.334845 	 0.265884 	 -0.068961
1590028843.606304 	 0.346545 	 0.286049 	 -0.060496
